customer_id,age_band,gender,customer_segment,tenure_years,clv_score,risk_score
CUST-629C8D7C,26-35,M,New,3,63.3,27
CUST-F1AAE2AA,26-35,M,New,14,124.99,6
CUST-2488AFC5,18-25,F,At-Risk,10,328.61,3
CUST-B6D9C949,60+,F,New,10,111.61,11
CUST-560CFC3D,60+,M,Loyal,2,76.03,7
CUST-432BE801,60+,M,Lapsed,7,194.72,47
CUST-88D125CC,60+,M,At-Risk,7,423.44,65
CUST-7CCADF75,46-60,M,Loyal,4,192.01,32
CUST-8134CE88,60+,Unknown,Loyal,9,412.34,20
CUST-001B0E7A,26-35,M,Loyal,4,256.1,13
CUST-CD51A672,26-35,F,Loyal,8,135.49,3
CUST-0CD3615A,60+,F,New,13,402.45,42
CUST-3525DFF2,36-45,F,Loyal,12,94.74,33
CUST-25906E0B,46-60,F,At-Risk,5,59.59,25
CUST-C396F316,36-45,F,Loyal,4,81.34,9
CUST-86E69DB6,36-45,F,At-Risk,1,21.67,38
CUST-E099F4E1,26-35,M,Loyal,6,289.04,20
CUST-43D35660,46-60,F,Loyal,1,14.33,58
CUST-5495C9E7,36-45,M,Loyal,2,69.37,31
CUST-CCED323E,36-45,M,Loyal,15,282.47,51
CUST-13F14AC6,46-60,F,Loyal,13,89.0,19
CUST-2FD5FDD4,36-45,F,New,9,74.38,12
CUST-E808380C,36-45,M,At-Risk,12,407.05,45
CUST-8F436849,46-60,F,At-Risk,8,162.32,81
CUST-2E5E9F6B,36-45,M,Loyal,10,125.72,21
CUST-70800914,60+,F,Loyal,14,92.06,31
CUST-981F90DB,36-45,F,Lapsed,2,58.68,41
CUST-B763A850,60+,M,Loyal,6,156.71,51
CUST-D0389CE6,46-60,M,Loyal,2,12.81,51
CUST-0AB591F3,60+,Unknown,At-Risk,12,278.78,30
CUST-312D84D9,46-60,M,New,13,344.45,14
CUST-1599D7EB,46-60,Unknown,Loyal,11,345.43,26
CUST-68B6306A,36-45,M,Loyal,10,94.78,95
CUST-59A4B65A,36-45,M,Loyal,8,461.88,18
CUST-4D1CABA6,26-35,F,Loyal,1,15.08,11
CUST-DEA5C3A8,26-35,F,New,12,319.0,13
CUST-25FF7F78,18-25,M,At-Risk,14,522.23,34
CUST-A4537948,46-60,F,Loyal,15,618.13,18
CUST-43BAFD56,26-35,M,Loyal,6,164.27,49
CUST-3BF9B84B,36-45,M,At-Risk,4,130.72,6
CUST-A9D3212F,26-35,F,Loyal,10,149.38,12
CUST-616768B7,18-25,F,New,1,38.6,2
CUST-7F51961F,36-45,F,Loyal,1,14.62,5
CUST-89B9C74C,60+,F,Lapsed,13,431.41,57
CUST-9D8BBF5B,36-45,F,Loyal,15,273.54,77
CUST-9116EF96,60+,M,At-Risk,7,52.12,28
CUST-232C4543,18-25,F,Loyal,8,142.08,88
CUST-DACDB28D,36-45,M,New,9,363.5,4
CUST-5B5771DD,26-35,F,At-Risk,3,106.98,35
CUST-2B996610,36-45,F,Loyal,4,107.02,46
CUST-1CACAD80,18-25,F,At-Risk,5,32.37,53
CUST-DB249354,18-25,M,Loyal,13,132.23,59
CUST-90994225,46-60,M,New,7,226.95,24
CUST-E87C7E46,46-60,M,New,11,229.48,8
CUST-3AE91703,26-35,F,Loyal,3,115.59,6
CUST-7906F68D,60+,M,Loyal,15,764.2,37
CUST-3F55F1C8,46-60,M,Lapsed,14,614.54,26
CUST-10A17827,36-45,F,At-Risk,8,152.86,73
CUST-F9A4CB53,36-45,M,At-Risk,4,133.56,2
CUST-33618693,26-35,M,Loyal,15,786.59,26
CUST-BAB08240,46-60,F,New,13,506.45,46
CUST-767AF333,36-45,M,At-Risk,8,340.12,3
CUST-07905A5C,26-35,M,New,5,85.28,13
CUST-B4789942,26-35,M,New,10,325.4,10
CUST-7F4CADAE,26-35,F,Loyal,6,58.08,4
CUST-6A9A73FB,36-45,F,Lapsed,11,445.68,5
CUST-73E5717E,36-45,M,At-Risk,13,580.55,4
CUST-F26E97C1,60+,F,New,8,456.88,15
CUST-90A8E33A,26-35,M,Lapsed,1,5.57,28
CUST-EB7E1D6D,36-45,F,At-Risk,9,264.26,65
CUST-33A70D28,18-25,M,Loyal,13,141.47,16
CUST-9F866D13,36-45,F,New,4,66.01,26
CUST-FC30952E,46-60,F,Loyal,15,674.12,86
CUST-89ED2064,60+,F,Loyal,6,128.04,9
CUST-78E221DF,46-60,M,Loyal,11,188.11,5
CUST-C3B1C8F0,26-35,F,Loyal,11,334.06,3
CUST-5EDBD0EB,60+,M,Loyal,3,86.04,4
CUST-5601F234,46-60,F,Loyal,1,37.57,83
CUST-964A874A,26-35,F,Loyal,15,350.13,53
CUST-05F01DDC,60+,F,At-Risk,11,399.73,51
CUST-2191E9A2,46-60,F,New,10,227.02,8
CUST-A08FD291,46-60,F,At-Risk,5,56.29,35
CUST-082245E4,36-45,F,Lapsed,2,67.71,18
CUST-72C0779E,26-35,M,At-Risk,5,123.06,13
CUST-B7358160,46-60,M,Loyal,9,191.66,9
CUST-38B114E7,36-45,F,At-Risk,11,140.95,28
CUST-AA1DAF79,60+,F,At-Risk,5,278.1,47
CUST-70CD6A30,26-35,F,At-Risk,4,151.48,27
CUST-3D4A26D1,36-45,F,New,4,102.19,27
CUST-6B230610,46-60,F,New,15,403.52,9
CUST-3053255D,36-45,M,New,10,453.94,29
CUST-E2C2E1D6,36-45,M,New,15,538.12,45
CUST-FFAF25B3,46-60,F,At-Risk,1,16.84,25
CUST-2D7DFE14,46-60,M,Loyal,7,274.71,43
CUST-07109547,36-45,M,At-Risk,7,286.51,13
CUST-F7F70544,36-45,F,Loyal,7,155.28,39
CUST-005C57DF,46-60,M,Loyal,6,52.79,35
CUST-987B284A,36-45,M,New,2,94.41,29
CUST-5D7E76AF,46-60,F,Loyal,1,28.41,5
CUST-F50E4D0A,46-60,F,New,12,261.91,2
CUST-C40C4781,36-45,F,Lapsed,7,297.84,58
CUST-D5419353,18-25,F,Loyal,3,110.25,47
CUST-EAC4E22D,26-35,F,New,6,291.84,3
CUST-7B4568D5,36-45,Unknown,New,14,663.14,11
CUST-26B3B7D4,46-60,M,Loyal,8,63.62,43
CUST-FF940C5C,46-60,M,Loyal,15,495.52,29
CUST-CE55233A,60+,F,Lapsed,3,80.81,3
CUST-3312C00C,36-45,F,Loyal,2,82.6,4
CUST-D930E07F,46-60,M,New,9,252.67,71
CUST-6F9CA16A,46-60,M,At-Risk,11,446.95,52
CUST-0DD14207,36-45,M,Loyal,15,716.12,36
CUST-1A24CB55,46-60,M,Loyal,7,183.76,32
CUST-0FB079A3,36-45,M,Lapsed,4,85.8,74
CUST-F983441D,36-45,F,Loyal,9,167.63,1
CUST-2A84C4CC,60+,F,Loyal,5,67.28,79
CUST-9D6DCE99,36-45,F,Lapsed,3,86.92,45
CUST-0F9B02FA,26-35,F,Loyal,2,79.8,23
CUST-FE9046E2,36-45,M,New,11,384.59,19
CUST-9017D2E4,60+,M,Loyal,10,102.84,23
CUST-EF4D47A5,26-35,F,New,3,87.15,63
CUST-073A1A44,60+,F,Loyal,9,270.22,46
CUST-7ACE3E22,60+,M,At-Risk,14,951.69,5
CUST-E2821F7C,36-45,F,Lapsed,13,777.39,53
CUST-971E7C07,36-45,F,At-Risk,7,232.93,74
CUST-6D441177,18-25,M,Lapsed,1,34.94,40
CUST-BDC726B0,18-25,F,Loyal,10,129.45,34
CUST-749C6717,36-45,M,Loyal,8,51.79,4
CUST-FBC5B585,46-60,F,Loyal,14,369.02,30
CUST-7BA7AA4E,60+,F,Loyal,9,223.21,14
CUST-615AEF27,26-35,M,Loyal,12,95.61,33
CUST-E1668E42,36-45,M,New,8,118.78,28
CUST-0A0E53DF,36-45,F,Lapsed,9,246.66,27
CUST-0F911EF4,36-45,F,New,5,43.52,2
CUST-C525B7CB,36-45,F,At-Risk,7,205.05,94
